City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Odweyne,SO,2022-12-01 01:02:16,9.4092,45.064,290.88,48,5,2.21
295,Longview,US,2022-12-01 00:59:29,32.5007,-94.7405,279.29,53,10,2.78
296,Aasiaat,GL,2022-12-01 01:02:17,68.7098,-52.8699,265.02,84,100,8.63
297,Mount Gambier,AU,2022-12-01 01:02:17,-37.8333,140.7667,292.08,57,37,4.04
298,Searcy,US,2022-12-01 01:02:18,35.2506,-91.7363,277.12,66,0,0.0
299,Toledo,ES,2022-12-01 01:00:30,39.8333,-4.0,283.21,58,100,1.43
300,Puri,IN,2022-12-01 01:02:19,19.8,85.85,294.44,70,0,3.57
301,Chontalpa,MX,2022-12-01 01:02:19,17.7,-93.5167,296.79,93,7,2.71
302,Sao Joao Da Barra,BR,2022-12-01 01:02:20,-21.6403,-41.0511,296.84,92,100,6.78
303,Cheremukhovo,RU,2022-12-01 01:02:20,60.3484,59.9851,259.13,96,99,1.53
304,Vila Velha,BR,2022-12-01 01:01:07,-20.3297,-40.2925,298.12,94,100,3.09
305,Charters Towers,AU,2022-12-01 01:02:21,-20.1,146.2667,298.31,58,73,5.53
306,Lubao,PH,2022-12-01 01:02:21,14.9167,120.55,301.64,71,55,6.92
307,Log,RU,2022-12-01 01:02:22,49.4844,43.8613,267.07,50,7,4.04
308,Piney Green,US,2022-12-01 01:02:22,34.716,-77.3202,289.78,95,89,6.42
309,Atasu,KZ,2022-12-01 01:02:23,48.6814,71.6433,263.12,96,100,1.76
310,Tecpan,GT,2022-12-01 01:02:23,14.7623,-90.9947,283.95,93,85,2.19
311,San Patricio,US,2022-12-01 01:02:23,28.017,-97.5169,289.17,55,0,5.21
312,Hualmay,PE,2022-12-01 01:02:24,-11.0964,-77.6139,292.65,84,88,3.43
313,Xinpu,CN,2022-12-01 01:02:24,34.5997,119.1594,272.26,24,38,3.63
314,Axim,GH,2022-12-01 01:02:25,4.8699,-2.2405,298.21,86,92,1.15
315,Bayji,IQ,2022-12-01 01:02:25,34.9311,43.487,288.8,78,56,1.31
316,Severomuysk,RU,2022-12-01 01:02:26,56.1481,113.4267,242.07,97,100,2.15
317,Chicama,PE,2022-12-01 01:02:26,-7.8447,-79.1469,293.02,78,100,2.16
318,Tessalit,ML,2022-12-01 01:02:27,20.1986,1.0114,293.09,21,29,2.62
319,Bambous Virieux,MU,2022-12-01 01:03:28,-20.3428,57.7575,295.49,73,89,2.57
320,Jackson,US,2022-12-01 00:58:50,42.4165,-122.8345,281.01,80,100,0.89
321,Saint George,US,2022-12-01 01:03:27,37.1041,-113.5841,284.23,29,0,3.09
322,Izumo,JP,2022-12-01 01:00:21,35.3667,132.7667,280.88,72,100,4.18
323,Concepcion Tutuapa,GT,2022-12-01 01:03:29,15.2833,-91.7833,284.24,94,18,0.47
324,Boa Vista,BR,2022-12-01 01:03:29,2.8197,-60.6733,300.14,74,0,4.12
325,Kijang,KR,2022-12-01 01:03:30,35.2442,129.2139,274.52,23,98,1.88
326,Dennery,LC,2022-12-01 01:03:31,13.8996,-60.8879,296.69,94,0,7.39
327,Katobu,ID,2022-12-01 01:03:31,-4.9408,122.5276,300.47,82,100,2.07
328,Urdoma,RU,2022-12-01 01:03:32,61.7533,48.5442,265.97,97,97,1.39
329,Te Anau,NZ,2022-12-01 01:02:38,-45.4167,167.7167,289.76,46,15,2.23
330,Poyarkovo,RU,2022-12-01 01:03:33,49.6,128.6833,247.83,88,5,2.97
331,Fort Morgan,US,2022-12-01 01:01:39,40.2503,-103.8,270.51,74,0,2.57
332,Port Pirie,AU,2022-12-01 01:03:34,-33.1833,138.0167,298.37,31,0,2.44
333,Comodoro Rivadavia,AR,2022-12-01 01:01:05,-45.8667,-67.5,289.55,46,0,4.93
334,Simao,CN,2022-12-01 01:03:34,22.7886,100.9748,290.32,76,85,0.02
335,Hofn,IS,2022-12-01 01:01:16,64.2539,-15.2082,281.65,96,100,6.27
336,Haysville,US,2022-12-01 01:03:35,37.5645,-97.3523,274.96,63,0,3.09
337,Arvi,IN,2022-12-01 01:03:36,20.9833,78.2333,289.5,58,100,1.47
338,Mount Isa,AU,2022-12-01 01:03:36,-20.7333,139.5,304.02,19,0,5.66
339,Shalakusha,RU,2022-12-01 01:03:36,62.2247,40.2539,260.78,97,100,1.05
340,Maketu,NZ,2022-12-01 01:03:37,-37.7667,176.45,297.51,45,15,2.11
341,Upernavik,GL,2022-12-01 01:01:07,72.7868,-56.1549,259.58,91,100,8.9
342,Vila Franca Do Campo,PT,2022-12-01 01:03:38,37.7167,-25.4333,288.81,85,4,2.05
343,Salto,UY,2022-12-01 01:03:29,-31.3833,-57.9667,300.86,57,21,6.71
344,Puerto Escondido,MX,2022-12-01 01:03:38,15.85,-97.0667,298.61,65,75,3.6
345,Alofi,NU,2022-12-01 01:01:22,-19.0595,-169.9187,299.39,79,98,2.47
346,Kaeo,NZ,2022-12-01 01:03:39,-35.1,173.7833,296.11,65,100,5.47
347,Uglovka,RU,2022-12-01 01:03:39,58.2392,33.5108,260.61,92,69,2.06
348,Safford,US,2022-12-01 01:03:40,32.834,-109.7076,287.66,26,0,0.0
349,Sorland,NO,2022-12-01 01:00:56,67.667,12.6934,278.07,68,97,4.5
350,Okha,RU,2022-12-01 01:03:41,53.5739,142.9478,254.98,92,73,8.85
351,Massape,BR,2022-12-01 01:03:41,-3.5228,-40.3428,299.59,70,89,2.23
352,Port Hardy,CA,2022-12-01 01:03:42,50.6996,-127.4199,269.59,68,92,4.1
353,Ilulissat,GL,2022-12-01 01:03:42,69.2167,-51.1,268.16,80,100,10.8
354,Waddan,LY,2022-12-01 01:03:42,29.1614,16.139,284.46,49,0,0.91
355,Rio Gallegos,AR,2022-12-01 01:03:43,-51.6226,-69.2181,284.2,44,100,8.71
356,Orocue,CO,2022-12-01 01:03:43,4.7912,-71.3354,297.53,82,99,2.96
357,Mao,ES,2022-12-01 01:03:40,39.8885,4.2658,282.46,81,0,3.6
358,Fort-Shevchenko,KZ,2022-12-01 01:03:44,44.5086,50.263,272.87,43,34,7.51
359,Tukrah,LY,2022-12-01 01:03:44,32.5341,20.5791,290.01,66,13,8.05
360,Leningradskiy,RU,2022-12-01 00:59:48,69.3833,178.4167,261.99,90,100,3.65
361,Gladstone,AU,2022-12-01 01:03:45,-23.85,151.25,293.11,73,100,4.63
362,Tautira,PF,2022-12-01 01:03:46,-17.7333,-149.15,299.07,81,20,5.75
363,Bathsheba,BB,2022-12-01 01:03:46,13.2167,-59.5167,298.78,79,12,7.49
364,Portobelo,PA,2022-12-01 01:03:46,9.55,-79.65,298.73,87,68,2.81
365,Padre Bernardo,BR,2022-12-01 01:03:47,-15.35,-48.5,292.73,94,23,0.75
366,Umm Lajj,SA,2022-12-01 01:03:47,25.0213,37.2685,296.96,49,78,4.44
367,Savinka,RU,2022-12-01 01:04:48,50.0785,47.0994,266.83,73,0,3.05
368,Kabompo,ZM,2022-12-01 01:04:48,-13.5927,24.2008,290.19,94,28,1.64
369,Hay River,CA,2022-12-01 01:04:49,60.8156,-115.7999,247.04,93,35,3.38
370,La Rioja,ES,2022-12-01 01:04:50,42.25,-2.5,272.03,88,18,1.32
371,Armacao De Pera,PT,2022-12-01 01:04:50,37.1026,-8.357,287.1,94,100,2.02
372,Mikuni,JP,2022-12-01 01:04:51,36.2171,136.1519,282.4,66,100,3.72
373,Ambanja,MG,2022-12-01 01:04:51,-13.6833,48.45,295.9,92,60,0.99
374,Sukumo,JP,2022-12-01 01:04:52,32.9333,132.7333,282.26,64,100,3.55
375,Hirara,JP,2022-12-01 01:04:52,24.8,125.2833,293.3,94,75,7.2
376,Eyl,SO,2022-12-01 01:04:53,7.9803,49.8164,298.12,78,83,5.41
377,Pahrump,US,2022-12-01 01:04:08,36.2083,-115.9839,285.51,35,6,1.79
378,Broome,US,2022-12-01 01:03:28,42.2506,-75.833,276.12,71,100,7.72
379,Yelan,RU,2022-12-01 01:04:54,50.949,43.7378,267.16,73,0,2.74
380,Souillac,MU,2022-12-01 01:04:19,-20.5167,57.5167,296.78,78,20,2.27
381,Shingu,JP,2022-12-01 01:04:55,33.7333,135.9833,283.81,53,79,1.95
382,Duminichi,RU,2022-12-01 01:04:55,53.9345,35.1099,267.76,80,100,3.07
383,Xifeng,CN,2022-12-01 01:04:55,42.7372,124.7222,260.71,51,1,7.02
384,Dillon,US,2022-12-01 01:04:56,34.4166,-79.3712,290.16,68,74,6.93
385,Manggar,ID,2022-12-01 01:04:56,-2.8833,108.2667,300.78,75,100,3.66
386,Kupang,ID,2022-12-01 01:04:57,-10.1667,123.5833,302.47,79,40,2.06
387,Iralaya,HN,2022-12-01 01:04:57,15.0,-83.2333,298.86,85,2,5.27
388,Sobolevo,RU,2022-12-01 01:04:58,54.4299,31.8996,266.58,88,100,3.77
389,Warora,IN,2022-12-01 01:04:58,20.2333,79.0,288.5,64,22,1.68
390,Susangerd,IR,2022-12-01 01:04:59,31.5608,48.1831,294.06,73,51,3.42
391,Gizo,SB,2022-12-01 01:04:59,-8.103,156.8419,301.85,71,100,1.7
392,Birobidzhan,RU,2022-12-01 01:05:00,48.8,132.95,252.42,76,4,5.17
393,Tuy Hoa,VN,2022-12-01 01:05:00,13.0833,109.3,299.14,88,90,5.07
394,Camopi,GF,2022-12-01 01:05:00,3.1655,-52.3158,294.95,99,88,0.99
395,Clyde River,CA,2022-12-01 01:03:20,70.4692,-68.5914,240.13,92,25,2.46
396,Barrow,US,2022-12-01 01:02:32,71.2906,-156.7887,271.16,86,100,3.6
397,Shakawe,BW,2022-12-01 01:05:01,-18.3667,21.85,295.47,36,0,2.51
398,Rognan,NO,2022-12-01 01:05:02,67.0953,15.3878,274.29,87,99,1.82
399,Xiongzhou,CN,2022-12-01 01:05:02,25.1167,114.3,278.1,78,100,2.97
400,Altay,CN,2022-12-01 01:05:03,47.8667,88.1167,255.71,47,49,3.54
401,Praya,CV,2022-12-01 01:03:43,14.9215,-23.5087,296.67,66,100,5.4
402,Ola,RU,2022-12-01 01:05:04,59.5833,151.2833,267.12,79,100,8.83
403,Tahe,CN,2022-12-01 01:05:04,52.3333,124.7333,249.42,75,3,2.35
404,Qaqortoq,GL,2022-12-01 01:05:05,60.7167,-46.0333,265.9,86,54,3.66
405,Powell River,CA,2022-12-01 01:05:05,49.8496,-124.5361,271.06,80,59,4.53
406,San Andres,CO,2022-12-01 01:05:06,12.5847,-81.7006,301.06,77,52,8.11
407,Makat,KZ,2022-12-01 01:05:06,47.6469,53.3463,268.16,28,0,3.14
408,Canakkale,TR,2022-12-01 01:05:07,40.0833,26.8333,285.66,97,100,3.25
409,Harnosand,SE,2022-12-01 01:05:07,62.6323,17.9379,274.26,90,96,2.46
410,Sumbe,AO,2022-12-01 01:05:08,-11.2061,13.8437,298.0,87,100,3.32
411,Verkhoyansk,RU,2022-12-01 01:05:08,67.5447,133.385,245.78,99,100,1.11
412,Asau,RO,2022-12-01 01:06:09,46.4333,26.4,272.75,96,100,1.22
413,Kumphawapi,TH,2022-12-01 01:06:09,17.1087,103.0149,300.83,99,100,2.52
414,Ballina,AU,2022-12-01 01:06:09,-28.8667,153.5667,289.27,99,100,7.49
415,Escanaba,US,2022-12-01 01:05:44,45.7453,-87.0646,268.32,68,40,7.2
416,Pitkyaranta,RU,2022-12-01 01:06:10,61.5734,31.4792,271.12,81,100,1.97
417,Yeniseysk,RU,2022-12-01 01:06:11,58.4497,92.1703,254.37,92,100,4.01
418,Saldanha,ZA,2022-12-01 01:04:49,-33.0117,17.9442,290.26,92,100,3.37
419,Waingapu,ID,2022-12-01 01:06:12,-9.6567,120.2641,301.91,67,99,1.55
420,Havoysund,NO,2022-12-01 01:06:12,70.9963,24.6622,275.28,82,40,2.77
421,Coahuayana,MX,2022-12-01 01:06:12,18.7333,-103.6833,297.98,87,32,0.86
422,Atherton,GB,2022-12-01 01:06:13,53.5237,-2.4935,279.42,94,34,0.89
423,Yeppoon,AU,2022-12-01 01:06:14,-23.1333,150.7333,294.03,83,100,6.4
424,Richards Bay,ZA,2022-12-01 01:06:14,-28.783,32.0377,291.67,90,100,2.89
425,Saint-Denis,FR,2022-12-01 01:06:15,48.9167,2.3333,279.34,92,75,5.66
426,Balkanabat,TM,2022-12-01 01:03:32,39.5108,54.3671,281.05,25,100,1.99
427,Ahipara,NZ,2022-12-01 01:06:01,-35.1667,173.1667,290.58,65,99,6.9
428,Virginia Beach,US,2022-12-01 01:05:25,36.8529,-75.978,289.19,84,20,5.14
429,Peabiru,BR,2022-12-01 01:06:16,-23.9128,-52.3431,292.74,85,1,2.35
430,Komsomolskiy,UZ,2022-12-01 01:06:17,40.4272,71.7189,283.55,57,100,9.26
431,Jaciara,BR,2022-12-01 01:06:17,-15.9653,-54.9683,294.73,94,100,1.18
432,Kodinsk,RU,2022-12-01 01:06:18,58.6881,99.1844,256.59,95,100,3.78
433,Hit,IQ,2022-12-01 01:06:18,33.6416,42.8251,289.25,60,8,2.44
434,Pameungpeuk,ID,2022-12-01 01:06:19,-7.0183,107.6039,297.9,74,97,0.71
435,Paamiut,GL,2022-12-01 01:03:14,61.994,-49.6678,269.28,84,99,19.27
436,Shirokiy,RU,2022-12-01 01:06:19,49.758,129.523,246.37,90,5,3.59
437,Pimenta Bueno,BR,2022-12-01 01:06:20,-11.6725,-61.1936,296.37,83,100,0.93
438,Abu Zabad,SD,2022-12-01 01:06:20,12.35,29.25,296.7,20,52,3.77
439,Raudeberg,NO,2022-12-01 01:06:21,61.9875,5.1352,278.52,72,9,3.85
440,Half Moon Bay,US,2022-12-01 01:06:21,37.4636,-122.4286,286.37,67,100,3.6
441,Biak,ID,2022-12-01 01:06:22,-0.9131,122.8766,300.99,66,100,0.71
442,Brooks,CA,2022-12-01 01:06:22,50.5834,-111.8851,258.73,86,100,4.8
443,Mizan Teferi,ET,2022-12-01 01:06:23,6.9833,35.5833,288.42,87,65,1.38
444,Suna,RU,2022-12-01 01:06:23,57.8338,50.0588,259.14,97,85,2.32
445,Castanos,MX,2022-12-01 01:06:24,26.7833,-101.4167,285.01,49,40,3.6
446,Mackay,AU,2022-12-01 01:06:24,-21.15,149.2,297.42,74,100,3.46
447,Zabol,AF,2022-12-01 01:06:25,32.25,67.25,278.08,48,100,0.98
448,General Pico,AR,2022-12-01 01:06:25,-35.6566,-63.7568,288.23,84,98,3.07
449,Jacareacanga,BR,2022-12-01 01:06:26,-6.2222,-57.7528,297.39,90,100,1.93
450,Okhotsk,RU,2022-12-01 01:06:03,59.3833,143.3,254.19,98,100,5.67
451,Beberibe,BR,2022-12-01 01:04:10,-4.1797,-38.1306,298.83,75,17,4.92
452,Melville,US,2022-12-01 01:01:41,40.7934,-73.4151,285.14,75,100,8.23
453,Portland,US,2022-12-01 01:02:42,45.5234,-122.6762,279.6,93,100,2.68
454,Ovalle,CL,2022-12-01 01:02:35,-30.5983,-71.2003,292.52,56,9,1.69
455,Clarksville,US,2022-12-01 01:04:28,36.5298,-87.3595,277.17,48,0,2.57
456,Neuquen,AR,2022-12-01 01:06:28,-38.9516,-68.0591,294.09,24,0,1.54
457,Quepos,CR,2022-12-01 01:06:28,9.4236,-84.1652,297.7,87,99,0.97
458,Elko,US,2022-12-01 01:07:29,41.0002,-115.5012,276.16,85,100,1.7
459,Progreso,MX,2022-12-01 01:07:29,21.2833,-89.6667,298.21,82,6,6.92
460,El Estor,GT,2022-12-01 01:07:29,15.5333,-89.35,296.8,81,97,1.07
461,Maarianhamina,AX,2022-12-01 01:05:32,60.0973,19.9348,275.07,100,0,1.54
462,Narasannapeta,IN,2022-12-01 01:07:30,18.4167,84.05,294.72,78,3,1.92
463,Sioni,GE,2022-12-01 01:07:30,41.9895,45.0239,273.35,99,100,0.83
464,Kamaishi,JP,2022-12-01 01:07:31,39.2667,141.8833,277.65,49,100,1.66
465,Krasnoselkup,RU,2022-12-01 01:07:31,65.7,82.4667,254.83,96,100,4.51
466,Oranjestad,AW,2022-12-01 01:07:32,12.524,-70.027,299.77,76,6,0.45
467,Gamba,GA,2022-12-01 01:07:32,-2.65,10.0,297.09,91,100,2.12
468,Cerrito,CO,2022-12-01 01:07:33,6.8432,-72.694,284.48,95,84,0.39
469,Belyy Yar,RU,2022-12-01 01:07:33,53.6039,91.3903,245.29,70,20,0.0
470,Basco,PH,2022-12-01 01:07:34,20.4487,121.9702,299.22,81,88,12.01
471,Mayo,US,2022-12-01 01:07:34,38.8876,-76.5119,283.14,41,0,6.17
472,Manono,CD,2022-12-01 01:07:35,-7.3,27.4167,293.95,97,100,0.96
473,Agirish,RU,2022-12-01 01:07:35,61.9247,63.0231,251.86,99,97,1.06
474,Sao Filipe,CV,2022-12-01 01:04:40,14.8961,-24.4956,297.28,65,100,3.69
475,Qinhuangdao,CN,2022-12-01 01:07:36,39.9317,119.5883,267.74,27,0,3.82
476,Cabedelo,BR,2022-12-01 01:07:36,-6.9811,-34.8339,299.52,75,97,4.29
477,Berdigestyakh,RU,2022-12-01 01:07:37,62.0989,126.6992,242.95,97,100,2.4
478,Orapa,BW,2022-12-01 01:07:37,-21.2833,25.3667,294.07,47,65,3.26
479,Sosnovka,RU,2022-12-01 01:07:38,56.255,51.2842,261.93,96,97,1.51
480,Beloha,MG,2022-12-01 01:07:38,-25.1667,45.05,294.05,89,100,4.21
481,Tombouctou,ML,2022-12-01 01:07:38,20.0,-3.0,292.56,22,99,4.07
482,Jawhar,SO,2022-12-01 01:07:39,2.7809,45.5005,296.5,85,19,2.55
483,Mindelo,CV,2022-12-01 01:07:40,16.8901,-24.9804,295.76,69,35,7.31
484,Rio Grande,BR,2022-12-01 01:02:58,-32.035,-52.0986,294.7,90,91,7.33
485,Port-Gentil,GA,2022-12-01 01:07:40,-0.7193,8.7815,299.06,84,100,4.74
486,Sinnamary,GF,2022-12-01 01:07:41,5.3833,-52.95,297.9,88,62,3.86
487,Bonavista,CA,2022-12-01 01:07:41,48.6499,-53.1147,270.98,71,4,4.47
488,Ouargaye,BF,2022-12-01 01:07:42,11.5033,0.0572,297.27,21,30,3.36
489,Fort Nelson,CA,2022-12-01 01:07:42,58.8053,-122.7002,246.45,86,11,0.45
490,Alta Floresta,BR,2022-12-01 01:07:43,-9.8756,-56.0861,294.57,94,41,1.2
491,Itarema,BR,2022-12-01 01:05:44,-2.9248,-39.9167,299.37,73,67,5.62
492,Itoman,JP,2022-12-01 01:07:43,26.1247,127.6694,293.16,77,75,7.72
493,Stykkisholmur,IS,2022-12-01 01:07:44,65.0757,-22.7297,279.02,77,98,8.6
494,Choachi,CO,2022-12-01 01:07:45,4.529,-73.9227,288.43,98,87,1.74
495,Sao Felix Do Xingu,BR,2022-12-01 01:07:45,-6.6447,-51.995,294.27,97,29,0.81
496,Smithers,CA,2022-12-01 01:07:46,54.7804,-127.1743,255.37,91,80,0.39
497,Pacific Grove,US,2022-12-01 01:06:04,36.6177,-121.9166,284.97,71,0,2.06
498,Zlobin,HR,2022-12-01 01:07:46,45.2924,14.6541,276.76,63,0,6.69
499,Lorengau,PG,2022-12-01 01:03:56,-2.0226,147.2712,302.24,71,100,2.7
500,Kisangani,CD,2022-12-01 01:07:47,0.5167,25.2,292.6,99,100,0.46
501,Tilichiki,RU,2022-12-01 01:07:48,60.4667,166.1,273.22,98,100,14.17
502,Barreirinhas,BR,2022-12-01 01:03:49,-2.7469,-42.8264,298.51,83,15,2.89
503,Arlit,NE,2022-12-01 01:07:49,18.7369,7.3853,293.02,24,9,2.67
504,Strezhevoy,RU,2022-12-01 01:07:49,60.7333,77.5889,244.9,99,6,1.08
505,Erenhot,CN,2022-12-01 01:07:50,43.6475,111.9767,256.43,64,0,5.03
506,Datong,CN,2022-12-01 01:08:50,40.0936,113.2914,261.24,21,0,3.84
507,Tubuala,PA,2022-12-01 01:08:50,9.5167,-79.0333,298.86,82,67,1.95
508,Chapais,CA,2022-12-01 01:08:51,49.7834,-74.8492,270.03,98,100,5.64
509,Mitsamiouli,KM,2022-12-01 01:08:51,-11.3847,43.2844,298.69,75,35,1.87
510,Potosi,BO,2022-12-01 01:08:52,-19.5836,-65.7531,282.23,51,0,3.16
511,San Quintin,MX,2022-12-01 01:04:42,30.4833,-115.95,287.51,72,0,4.79
512,Coruripe,BR,2022-12-01 01:08:52,-10.1256,-36.1756,296.66,90,97,4.88
513,Tual,ID,2022-12-01 01:08:53,-5.6667,132.75,301.28,73,100,8.2
514,Shushtar,IR,2022-12-01 01:08:53,32.0455,48.8567,293.82,57,24,2.51
515,Hamilton,US,2022-12-01 01:08:15,39.1834,-84.5333,274.31,61,0,6.69
516,Sakakah,SA,2022-12-01 01:08:54,29.9697,40.2064,287.05,68,0,1.33
517,Galesong,ID,2022-12-01 01:08:54,-5.3166,119.3661,298.16,92,100,3.27
518,Acari,PE,2022-12-01 01:08:55,-15.4311,-74.6158,293.82,77,7,1.81
519,Baykit,RU,2022-12-01 01:08:55,61.67,96.37,255.09,97,100,1.66
520,Sala Consilina,IT,2022-12-01 01:08:55,40.3912,15.5989,280.59,94,100,2.53
521,Mantua,IT,2022-12-01 01:08:56,45.1667,10.7833,279.49,89,50,2.6
522,Purpe,RU,2022-12-01 01:08:56,64.4803,76.6897,248.26,98,22,3.04
523,Sistranda,NO,2022-12-01 01:08:57,63.7256,8.834,275.13,89,100,4.1
524,Abonnema,NG,2022-12-01 01:08:57,4.7084,6.7931,298.14,87,100,1.87
525,Nicoya,CR,2022-12-01 01:08:58,10.1483,-85.452,295.78,90,100,2.23
526,Offa,NG,2022-12-01 01:08:58,8.15,4.7167,296.11,76,97,1.12
527,Gazojak,TM,2022-12-01 01:08:59,41.1875,61.4036,271.16,61,100,2.41
528,Plettenberg Bay,ZA,2022-12-01 01:08:59,-34.0527,23.3716,290.24,82,0,1.37
529,Garden City,US,2022-12-01 01:09:00,42.3256,-83.331,273.12,63,100,7.72
530,Athabasca,CA,2022-12-01 01:09:00,54.7169,-113.2854,256.17,95,100,4.38
531,Dukat,RU,2022-12-01 01:09:00,62.55,155.55,254.36,98,100,2.04
532,Kariba,ZW,2022-12-01 01:09:01,-16.5167,28.8,293.98,77,3,2.13
533,Kudat,MY,2022-12-01 01:09:02,6.8837,116.8477,298.96,86,100,3.32
534,Zabid,YE,2022-12-01 01:06:50,14.1951,43.3152,296.71,77,0,1.46
535,Levanger,NO,2022-12-01 01:09:02,63.7464,11.2996,272.18,73,100,1.98
536,Aykhal,RU,2022-12-01 01:08:35,66.0,111.5,241.68,97,100,6.7
537,Pilar,BR,2022-12-01 01:09:03,-9.5972,-35.9567,297.11,93,100,2.34
538,Yima,CN,2022-12-01 01:09:04,34.7381,111.8839,269.25,24,68,4.43
539,Auki,SB,2022-12-01 01:09:04,-8.7676,160.7034,300.56,82,99,2.77
540,Aksu,CN,2022-12-01 01:09:05,41.1231,80.2644,263.98,20,48,1.72
541,Mizdah,LY,2022-12-01 01:09:05,31.4451,12.9801,283.37,60,0,2.66
542,Hervey Bay,AU,2022-12-01 01:09:06,-25.2986,152.8535,293.43,92,100,11.68
543,Fairview,US,2022-12-01 01:07:35,40.8126,-73.999,284.46,63,100,12.86
544,Tumut,AU,2022-12-01 01:09:06,-35.3,148.2167,296.58,49,10,2.81
545,Lata,PT,2022-12-01 01:09:07,40.1629,-8.3327,283.75,93,100,1.84
546,Zhongxing,CN,2022-12-01 01:09:07,33.7039,118.6792,272.24,26,99,3.91
547,Brae,GB,2022-12-01 01:09:08,60.3964,-1.353,282.16,83,100,10.45
548,Kamloops,CA,2022-12-01 01:08:29,50.6665,-120.3192,260.99,94,94,2.61
549,Sohag,EG,2022-12-01 01:09:08,26.557,31.6948,289.01,47,0,1.92
550,Noumea,NC,2022-12-01 01:06:46,-22.2763,166.4572,307.14,78,39,3.96
551,Shahr-E Babak,IR,2022-12-01 01:09:09,30.1165,55.1186,281.87,42,0,1.91
552,Hami,CN,2022-12-01 01:09:09,42.8,93.45,261.05,22,56,0.59
553,Solnechnyy,RU,2022-12-01 01:09:10,50.7214,136.6319,252.86,80,37,1.59
554,Vanavara,RU,2022-12-01 01:05:54,60.34,102.2797,255.07,85,100,4.02
555,Harrisburg,US,2022-12-01 01:05:52,40.2737,-76.8844,279.45,54,0,10.8
556,Bima,ID,2022-12-01 01:10:11,-8.4667,118.7167,301.66,74,100,2.49
557,Surgut,RU,2022-12-01 01:10:11,61.25,73.4167,255.25,85,0,0.0
558,Liverpool,GB,2022-12-01 01:10:12,53.4106,-2.9779,279.45,94,75,2.57
559,Tuatapere,NZ,2022-12-01 01:10:13,-46.1333,167.6833,286.23,67,85,5.01
